alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name,apk_size
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl$CipherGen.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
"Found: ""DES""",1,cn/com/tiro/virtualremote/base/app/QRProtocol.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,developer_written,not_applicable,14583830
"Found: ""0""",1,org/litepal/util/cipher/AESCrypt.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
"Found: ""0""",1,org/litepal/util/cipher/AESCrypt.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
"Found: ""0""",1,org/litepal/util/cipher/AESCrypt.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
Found: Untrused PRNG (java.util.Random),0,cn/com/tiro/virtualremote/base/app/Protocol.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,developer_written,not_applicable,14583830
"Found: ""0""",1,org/litepal/util/cipher/AESCrypt.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
Found: Untrused PRNG (java.util.Random),0,cn/com/tiro/virtualremote/base/app/Protocol.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,developer_written,not_applicable,14583830
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
Found: Untrused PRNG (java.util.Random),1,org/apache/commons/codec/digest/B64.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
Found: Untrused PRNG (java.util.Random),0,org/apache/http/entity/mime/MultipartEntityBuilder.java,cn.com.tiro.virtualremote,113,1k-5k,CryptoGuard,others,unknown,14583830
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/recordScreen/uploadPhoto/CameraFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/recordScreen/RecordFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/firebase-auth-api/zzdv.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/recordScreen/RecordFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,androidx/activity/result/ActivityResultRegistry.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Android,androidx.annotation::annotation,31293826
"Found: ""SHA-1""",1,com/facebook/internal/Utility.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/recordScreen/uploadPhoto/CameraFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/ads/identifier/AdvertisingIdClient.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/facebook/FacebookException.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/upstream/cache/CachedContentIndex$LegacyStorage.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/installations/Utils.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/measurement/zzee.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""MD5""",1,com/squareup/okhttp/internal/Util.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Android,Picasso,31293826
"Found: ""SHA-1""",1,com/google/firebase/messaging/GmsRpc.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""MD5""",1,com/facebook/appevents/AppEvent.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""MD5""",1,com/google/android/gms/measurement/internal/zzku.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""SHA-1""",1,com/squareup/okhttp/internal/Util.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Android,Picasso,31293826
"Found: ""SHA-1""",1,com/facebook/common/util/SecureHashUtil.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""MD5""",1,com/facebook/appevents/internal/HashUtils.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""SHA-1""",1,v7/l.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,others,unknown,31293826
"Found: ""SHA-1""",1,com/facebook/internal/Utility.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""SHA-1""",1,com/facebook/FacebookSdk.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""SHA1""",1,com/google/android/gms/common/util/AndroidUtilsLight.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""SHA-1""",1,com/google/android/gms/common/zzs.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""SHA-1""",1,okio/h.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,okio,31293826
"Found: ""MD5""",1,com/facebook/internal/Utility.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""MD5""",1,a3/e.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,others,unknown,31293826
"Found: ""MD5""",1,v7/b.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,others,unknown,31293826
"Found: ""SHA""",1,co/dudo/podcastvn/splash/SplashActivity.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
"Found: ""SHA1""",1,com/facebook/internal/security/CertificateUtil.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/remoteconfig/RemoteConfigComponent.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/facebook/internal/Utility.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/auth-api/zbax.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/recordScreen/PublishEpisodeFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/bumptech/glide/load/resource/gif/a.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Android,glide,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/upstream/cache/SimpleCache.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection$Factory.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""http://api.nhac.vn/client/user/testNetwork""",1,co/dudo/podcastvn/NetworkStatusReceiver$c.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
"Found: ""http://api.nhac.vn/client/user/testNetwork""",1,co/dudo/podcastvn/base/BaseFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
"Found: ""SHA1""",1,com/google/firebase/installations/local/IidStore.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
"Found: ""MD5""",1,com/facebook/common/util/SecureHashUtil.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""SHA-1""",1,com/squareup/okhttp/internal/Util.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Android,Picasso,31293826
"Found: ""MD5""",1,t4/a.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,others,unknown,31293826
"Found: ""SHA-1""",1,com/facebook/common/util/SecureHashUtil.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
"Found: ""MD5""",1,a3/i.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,others,unknown,31293826
"Found: ""http://api.nhac.vn/client/user/testNetwork""",1,co/dudo/podcastvn/NetworkStatusReceiver.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/measurement/internal/zzku.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/recordScreen/PublishEpisodeFragment.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,androidx/transition/Explode.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Android,androidx.annotation::annotation,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection$Factory.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,co/dudo/podcastvn/channelDetailScreen/view/ChannelDetailFragment$i.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,developer_written,not_applicable,31293826
Found: Untrused PRNG (java.util.Random),0,com/facebook/internal/logging/monitor/Monitor.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,SocialMedia,Facebook-App-Links,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/perf/session/PerfSession.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/perf/transport/RateLimiter.java,co.dudo.podcastvn,28,5k-10k,CryptoGuard,Utilities,Guava,31293826
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/math/ec/ECCurve$AbstractF2m.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/flurry/sdk/eo.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/asn1/ua/DSTU4145PointEncoder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,androidx/transition/Explode.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Android,android.arch.navigation::navigation-fragment,19184594
Found: Untrused PRNG (java.util.Random),0,com/bumptech/glide/load/resource/gif/GifFrameLoader.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/massmobile/supplyapply/stuff/RootUtil.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,co/massmobileapps/porkmafia/multi_tab_option/SingleDynamicFormAdapter.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,developer_written,not_applicable,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/ads/identifier/AdvertisingIdClient.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gcm/GCMBaseIntentService.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,oauth/signpost/AbstractOAuthConsumer.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/upstream/cache/CachedContentIndex$LegacyStorage.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/pqc/math/linearalgebra/GF2nONBField.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),1,org/apache/http/entity/mime/MultipartEntity.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Didn't manually verify hostname in create,1,org/apache/http/impl/pool/BasicConnFactory.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""MD5""",1,com/google/android/gms/internal/ads/zzayr.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl$CipherGen.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""SHA-1""",1,com/facebook/internal/Utility.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,SocialMedia,Facebook-Core,19184594
"Found: ""MD5""",1,okio/HashingSink$Companion.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,okio,19184594
"Found: ""MD5""",1,okio/HashingSource$Companion.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,okio,19184594
"Found: ""MD5""",1,com/google/android/gms/internal/ads/zzcz.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/ads/zzdt.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection$Factory.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/ads/zzasn.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/upstream/cache/SimpleCache.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
"Found: ""RC4""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/pqc/math/linearalgebra/GF2nPolynomialElement.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/tagmanager/zzei.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/math/ec/ECFieldElement$Fp.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,kotlin/random/FallbackThreadLocalRandom$implStorage$1.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/measurement/zzx.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,org/greenrobot/greendao/test/DbTest.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection$Factory.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/tagmanager/zzai.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/math/raw/Mod.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/analytics/Tracker.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,okhttp3/OkHttpClient.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,OkHttp,19184594
Found: Untrused PRNG (java.util.Random),0,twitter4j/auth/OAuthAuthorization.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,SocialMedia,twitter4j,19184594
Found: Untrused PRNG (java.util.Random),0,org/apache/http/entity/mime/MultipartEntityBuilder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/ads/zzwq.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/tagmanager/zzfb.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,kotlin/random/KotlinRandom.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,co/massmobileapps/porkmafia/multi_tab_option/NestedInformationActivity.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,developer_written,not_applicable,19184594
"Found: ""SHA-1""",1,okio/HashingSink$Companion.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,okio,19184594
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,co/massmobileapps/porkmafia/multi_tab_option/DynamicFormAdapter.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,developer_written,not_applicable,19184594
Found: Untrused PRNG (java.util.Random),0,org/bouncycastle/pqc/math/linearalgebra/GF2Polynomial.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
Found: Untrused PRNG (java.util.Random),0,co/massmobileapps/porkmafia/ServerUtilities.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,developer_written,not_applicable,19184594
"Found: ""MD5""",1,com/google/android/gms/tagmanager/zzbv.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
"Found: ""MD5""",1,com/google/android/gms/internal/ads/zzayr.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
"Found: ""MD5""",1,okio/ByteString.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,okio,19184594
"Found: Constant ""AES""",1,com/nimbusds/jose/crypto/impl/ContentCryptoProvider.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: Constant ""HmacSHA384""",0,com/nimbusds/jose/crypto/impl/PRFParams.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/Twofish$PBEWithSHA.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""3""",0,org/bouncycastle/jcajce/provider/keystore/bc/BcKeyStoreSpi$StoreEntry.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""0""",0,org/bouncycastle/jcajce/provider/symmetric/RC2$PBEWithMD5AndRC2.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""1""",0,org/bouncycastle/jcajce/provider/keystore/bc/BcKeyStoreSpi.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/AES$PBEWithSHA256AESCBC128.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/AES$PBEWithSHA1AESCBC256.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""0""",0,org/bouncycastle/jcajce/provider/symmetric/DES$PBEWithMD2.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/AES$PBEWithSHA1AESCBC128.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/keystore/bc/BcKeyStoreSpi.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/AES$PBEWithSHA1AESCBC192.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""0""",0,org/bouncycastle/jcajce/provider/symmetric/DES$PBEWithMD5.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""0""",0,org/bouncycastle/jcajce/provider/symmetric/RC2$PBEWithSHA1AndRC2.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: Constant ""AES""",1,com/nimbusds/jose/crypto/impl/RSA_OAEP_256.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""4""",0,org/bouncycastle/jcajce/provider/keystore/bc/BcKeyStoreSpi$StoreEntry.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""http://www.google-analytics.com""",1,com/google/android/gms/internal/gtm/zzby.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Guava,19184594
"Found: ""http://localhost/""",0,retrofit2/Response.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Retrofit,19184594
"Found: ""http:""",1,okhttp3/Request$Builder.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,OkHttp,19184594
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl$CipherGen.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""http://localhost/""",0,retrofit2/Response.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Retrofit,19184594
"Found: ""http://localhost/""",0,retrofit2/Response.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,Utilities,Retrofit,19184594
"Found: ""www.bouncycastle.org""",1,org/bouncycastle/crypto/examples/DESExample.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""0""",0,org/bouncycastle/jcajce/provider/symmetric/DES$PBEWithSHA1.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/DESede$PBEWithSHAAndDES3Key.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""1""",0,org/bouncycastle/jcajce/provider/keystore/bc/BcKeyStoreSpi$StoreEntry.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/AES$PBEWithSHA256AESCBC256.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/DESede$PBEWithSHAAndDES2Key.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
"Found: ""2""",0,org/bouncycastle/jcajce/provider/symmetric/RC2$PBEWithSHAAnd40BitRC2.java,co.massmobileapps.porkmafia,3,<100,CryptoGuard,others,unknown,19184594
